product_id,product_name,predicted_category,predicted_sub_category,category_confidence,sub_category_confidence,category_source,sub_category_source,needs_review
960465193,Four Peaks Golden Lager Bottles - 6-12 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
960567078,Four Peaks Golden Lager Cans - 15-12 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
205203131-2,Four Peaks Golden Lager-15pk-12oz Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
205439126-2,Four Peaks Golden Lager-6pk-12oz Btls,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
236608122-2,Four Peaks Hazy IPA-12pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
236608126-2,Four Peaks Hazy IPA-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
102422901-3,Four Peaks Hop Knot IPA-1/2 Keg,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
102422903-3,Four Peaks Hop Knot IPA-1/6 Keg,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
102422127-2,Four Peaks Hop Knot IPA-12pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
102422131-2,Four Peaks Hop Knot IPA-15pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
102422163-1,Four Peaks Hop Knot IPA-16oz Can,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
102422126-2,Four Peaks Hop Knot IPA-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
102422121-2,Four Peaks Hop Knot IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
243353126-2,Four Peaks Imperial Hazy IPA-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960324466,Four Peaks Kilt Lifter Can - 25 Oz,Beer,Classic Lager,1.0,0.3415,dataset,fallback,NO
102284901-3,Four Peaks Kilt Lifter-1/2 Keg,Hard Beverage,Hard Seltzers,1.0,0.3684,dataset,fallback,NO
102284903-3,Four Peaks Kilt Lifter-1/6 Keg,Hard Beverage,Hard Seltzers,1.0,0.3684,batch_cache,fallback,YES
102284127-2,Four Peaks Kilt Lifter-12pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3396,dataset,fallback,NO
102284131-2,Four Peaks Kilt Lifter-15pk-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.3721,dataset,fallback,NO
194864678-1,Four Peaks Kilt Lifter-25oz,Hard Beverage,Hard Seltzers,1.0,0.3889,dataset,fallback,NO
102284126-2,Four Peaks Kilt Lifter-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3396,batch_cache,fallback,YES
102284121-2,Four Peaks Kilt Lifter-6pk-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.3721,batch_cache,fallback,YES
343785127-2,Four Peaks Kilty Pleasures-12pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3509,dataset,fallback,NO
218012126-2,Four Peaks Kuhl Beans Vanilla Coffee Porter-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
238150126-2,Four Peaks Masskrug Monsoon-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3103,dataset,fallback,NO
960531871,Four Peaks Oktoberfest Vienna Lager Bottles - 6-12 Fl. Oz.,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
214449126-2,Four Peaks Oktoberfest-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3396,dataset,fallback,NO
121339903-3,Four Peaks Peach Ale-1/6 Keg,Beer,Variety Packs,1.0,0.303,dataset,fallback,NO
121339127-2,Four Peaks Peach Ale-12pk-12oz Btls,Beer,Classic Lager,1.0,0.2778,dataset,fallback,NO
121339131-2,Four Peaks Peach Ale-15pk-12oz Cans,Beer,Classic Lager,1.0,0.3333,dataset,fallback,NO
121339126-2,Four Peaks Peach Ale-6pk-12oz Btls,Beer,Classic Lager,1.0,0.2778,batch_cache,fallback,YES
121339121-2,Four Peaks Peach Ale-6pk-12oz Cans,Beer,Classic Lager,1.0,0.3333,batch_cache,fallback,YES
960292365,Four Peaks Peach Golden Ale Bottles - 6-12 Fl. Oz.,Beer,Light Lager,1.0,0.2449,dataset,fallback,NO
960540534,Four Peaks Peach Golden Ale Cans - 6-12 Fl. Oz.,Beer,Classic Lager,1.0,0.2917,dataset,fallback,NO
960552820,Four Peaks Pub Pack In Can - 15-12 Fl. Oz.,Hard Beverage,Ready to Drink,1.0,0.3333,dataset,fallback,NO
227526131-2,Four Peaks Pub Pack-15pk-12oz Cans,Beer,Classic Lager,1.0,0.3,dataset,fallback,NO
136660903-3,Four Peaks Pumpkin Porter-1/6 Keg,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
136660127-2,Four Peaks Pumpkin Porter-12pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
136660126-2,Four Peaks Pumpkin Porter-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
960552821,Four Peaks Rattle On Red Ale Cans - 15-12 Fl. Oz.,Beer,Variety Packs,1.0,0.32,dataset,fallback,NO
236473131-2,Four Peaks Rattle On Red Ale-15pk-12oz Cans,Beer,Variety Packs,1.0,0.3636,dataset,fallback,NO
231352131-2,Four Peaks Red Bird Lager-15pk-12oz Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
960118686,Four Peaks Session Tropic Short Hop IPA Bottles - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
332653121-2,Four Peaks Sun Day Lime Hard Seltzer-6pk-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.92,dataset,keyword,NO
112486903-3,Four Peaks Sunbru-1/6 Keg,Hard Beverage,Ready to Drink,1.0,0.2941,dataset,fallback,NO
112486131-2,Four Peaks Sunbru-15pk-12oz Cans,Beer,Variety Packs,1.0,0.3158,dataset,fallback,NO
112486121-2,Four Peaks Sunbru-6pk-12oz Cans,Beer,Variety Packs,1.0,0.3158,batch_cache,fallback,YES
2126213523-2,Four Peaks Tea Shot-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.4,dataset,fallback,NO
273654131-2,Four Peaks The Joy Bus Wow Wheat Ale-15pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
273656126-2,Four Peaks The Joy Bus Wow Wheat Ale-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960567077,Four Peaks The Joy Bus Wow Wheat Bottles - 12-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
970093447,Four Peaks The Joy Bus Wow Wheat Bottles - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
970105106,Four Peaks The Joy Bus Wow Wheat In Cans - 15-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126249893-2,Four Peaks The Joy Bus Wow-12pk-12oz Btls,Beer,Variety Packs,1.0,0.2553,dataset,fallback,NO
2126250329-2,Four Peaks The Joy Bus Wow-6pk-12oz Cans,Beer,Variety Packs,1.0,0.2553,dataset,fallback,NO
2126241241-1,Four Peaks Tropical Desert Daydream IPA-19oz Can,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126241159-2,Four Peaks Tropical Desert Daydream IPA-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960514957,Four Peaks Variety Pack In Bottles - 12-12 Oz,Beer,Variety Packs,1.0,0.92,dataset,keyword,NO
2126263584-2,Four Peaks Wow Berry-15pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.4314,dataset,fallback,NO
2126263812-2,Four Peaks Wow Berry-6pk-12oz Btls,Hard Beverage,Flavored Hard Beverages,1.0,0.3922,dataset,fallback,NO
341392903-3,Four Peaks Wow Wheat-1/6 Keg,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
189011207,Franziskaner Hefeweizen Bottle - 17 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
189011817,Franziskaner Hefeweizen Bottles - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
116791132,"Franziskaner Hefeweizen, 6 Pack 12 fl. oz. Bottles, 5% ABV",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
704654505,Franziskaner Imported Premium Hefeweizen Weissbier Bottles,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
d37dda2c-b5c4-5fcf-ba49-2a8733162c93,"Franziskaner Weissbier Premium Munich Imported Beer (6 pack, 12 fl oz)",Beer,Classic Lager,1.0,0.2917,dataset,fallback,NO
2126231621-2,Ghost Hawk Dortsfeld-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3922,dataset,fallback,NO
2126221040-2,Ghost Hawk Eradicator-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3462,dataset,fallback,NO
2126216693-2,Ghost Hawk Lager-4pk-16oz Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
351573161-2,Ghost Hawk Ravendark-4pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3922,dataset,fallback,NO
2126224266-2,Ghost Hawk Updraft Maibock-4pk-16oz Cans,Beer,Classic Lager,1.0,0.3404,dataset,fallback,NO
970746450,Ghost Rotational Flavor 16fz - 16 FZ,Hard Beverage,Flavored Hard Beverages,1.0,0.92,dataset,keyword,NO
275079164-2,Ghost Town Inhume IPA-4pk-16oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
331772161-2,Ghost Town Rotating Lager-4pk-16oz Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
348471161-2,Ghost Town Seasonal 1-4pk-16oz Cans,Hard Beverage,Ready to Drink,1.0,0.3256,dataset,fallback,NO
2126228217-2,Ghost Train El Rey Mexican Lager-6pk-12oz Cans,Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
349703121-2,Ghost Train Gulf Coast IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
175513161-2,Ghostfish Lunar Harvest Pumpkin Ale-4pk-16oz Cans,Beer,Classic Lager,1.0,0.3529,dataset,fallback,NO
14329167655,Golden Road Belgian White Craft Beer 6 pack 12 fl oz Glass Bottles 5% ABV,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126245506-2,Golden Road Belgian White-12pk-12oz Btls,Beer,Light Lager,1.0,0.3636,dataset,fallback,NO
2126245507-2,Golden Road Belgian White-6pk-12oz Btls,Beer,Light Lager,1.0,0.3636,batch_cache,fallback,YES
336849562-1,Golden Road Big Hazy Wolf IPA-19oz cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
970490427,Golden Road Brewing Mango Cart Beer In Cans - 12-12 Fl. Oz.,Beer,Classic Lager,1.0,0.3529,dataset,fallback,NO
0081062803242,Golden Road Brewing Mango Cart Wheat Ale,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
16907591,Golden Road Brewing Mango Cart Wheat Ale Craft Beer 12 fl oz,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960458345,Golden Road Brewing Mango Cart Wheat Ale In Tall Can - 25 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
1415530053,"Golden Road Brewing Ride on Craft IPA Variety Pack, Assorted ABV, 12 Pack, 12 fl oz Aluminum Cans, 7.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,1.0,0.1667,dataset,fallback,NO
1262414851,"Golden Road Brewing Street Cart Cerveza, Craft Lager, 6 Pack, 12 fl oz Aluminum Cans, 4.8% ABV",Beer,Classic Lager,1.0,0.92,dataset,keyword,NO
7b4b61ef-9edd-5e95-89ac-c6ffa8f62170,"Golden Road Brewing Wheat Ale Beer (6 pack, 12 fl oz) (mango cart)",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
232354118-2,Golden Road Champango-4pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3462,dataset,fallback,NO
238807121-2,Golden Road Christmas Cart-6pk-12oz Cans,Beer,Classic Lager,1.0,0.383,dataset,fallback,NO
2126219171-2,Golden Road Dodgers Blonde Ale-12pk-12oz Cans,Beer,Classic Lager,1.0,0.3478,dataset,fallback,NO
239140122-2,Golden Road Fruit Cart Hard Seltzer Variety Pack-12pk-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.92,dataset,keyword,NO
0081062803041,Golden Road Fruit Cart Mixer Beer,Beer,Classic Lager,1.0,0.3415,dataset,fallback,NO
222854131-2,Golden Road Fruit Cart Mixer-15pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3051,dataset,fallback,NO
960470220,Golden Road Fuit Cart Mixer - 15-12 Fl. Oz.,Hard Beverage,Ready to Drink,1.0,0.2857,dataset,fallback,NO
2126246815-2,Golden Road Get On Board Hazy IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
345398121-2,Golden Road Guava Cart-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3774,dataset,fallback,NO
960555110,Golden Road Hazy Heal the Bay IPA Cans - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960568033,Golden Road Hazy Pup IPA Cans - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
239806121-2,Golden Road Hazy Pup-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960533112,Golden Road LA Dodgers Blonde Ale Cans - 15-12 Fl. Oz.,Beer,Classic Lager,1.0,0.2909,dataset,fallback,NO
0085689500384,Golden Road Mango Cart Beer 6 pk / 12 fl oz,Beer,Classic Lager,1.0,0.3784,dataset,fallback,NO
2126245644-2,Golden Road Mango Cart Wheat Ale-12pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126245508-2,Golden Road Mango Cart Wheat Ale-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
178270901-3,Golden Road Mango Cart-1/2 Keg,Hard Beverage,Flavored Hard Beverages,1.0,0.375,dataset,fallback,NO
178270903-3,Golden Road Mango Cart-1/6 Keg,Hard Beverage,Flavored Hard Beverages,1.0,0.375,batch_cache,fallback,YES
2126217514-2,Golden Road Mango Cart-12pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3774,dataset,fallback,NO
178270131-2,Golden Road Mango Cart-15pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3774,batch_cache,fallback,YES
178270165-1,Golden Road Mango Cart-25oz Can,Hard Beverage,Flavored Hard Beverages,1.0,0.36,dataset,fallback,NO
SKU 178270121-2,Golden Road Mango Cart-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3774,batch_cache,fallback,YES
178270121-2,Golden Road Mango Cart-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3774,batch_cache,fallback,YES
178270164-2,Golden Road Mango Cart-6pk-16oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3774,batch_cache,fallback,YES
970002502,Golden Road Oktoberfest Bier Cans - 6-12 Fl. Oz.,Beer,Classic Lager,1.0,0.2642,dataset,fallback,NO
240171121-2,Golden Road Oktoberfest Bier-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.4407,dataset,fallback,NO
970033389,Golden Road Passion Wolf Hazy IPA Cans - 6-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
273532121-2,Golden Road Passion Wolf Hazy IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
345406118-2,Golden Road Pina Colada Hard Smoothie-4pk-12oz Cans,Hard Beverage,Hard Seltzers,1.0,0.92,dataset,keyword,NO
208698121-2,Golden Road Pineapple Cart-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3509,dataset,fallback,NO
960469658,Golden Road Ride On 10 Hop Hazy IPA In Cans - 19.2 Oz,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
345448122-2,Golden Road Ride On 10 Hop Hazy IPA-12pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
345331192-1,Golden Road Ride On 10 Hop Hazy IPA-19oz cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
345447121-2,Golden Road Ride On 10 Hop Hazy IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
2126217409-2,Golden Road Ride On 5 Hop Citrus IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126245641-2,Golden Road Ride On IPA Variety Pack-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
200888121-2,Golden Road Ride On IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126246989-1,Golden Road Ride On Imperial IPA-19oz cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
351519562-1,Golden Road Ride On Tropical IPA-19oz cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
351520121-2,Golden Road Ride On Tropical IPA-6pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
351521562-1,Golden Road Ride On West Coast IPA-19oz cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
227597121-2,Golden Road Spicy Mango Cart-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.339,dataset,fallback,NO
345408118-2,Golden Road Strawberry Daiquiri Hard Smoothie-4pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.92,dataset,keyword,NO
970491988,Golden Road Street Cart In Cans - 6-12 Fl. Oz.,Hard Beverage,Ready to Drink,1.0,0.3462,dataset,fallback,NO
2126217534-2,Golden Road Street Cart-12pk-12oz Cans,Hard Beverage,Ready to Drink,1.0,0.3556,dataset,fallback,NO
2126217531-1,Golden Road Street Cart-19oz cans,Hard Beverage,Ready to Drink,1.0,0.3721,dataset,fallback,NO
2126217536-2,Golden Road Street Cart-6pk-12oz Cans,Hard Beverage,Ready to Drink,1.0,0.3556,batch_cache,fallback,YES
698690992,"Golden Road Wheat Ale Mango Cart Beer 25 fl oz 1 Tall Can, 4% ABV",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960533231,Golden Road Whose House Blonde Ale Cans - 15-12 Fl. Oz.,Beer,Light Lager,1.0,0.2593,dataset,fallback,NO
203707121-2,Golden Road Wolf Among The Weeds-6pk-12oz Cans,Hard Beverage,Ready to Drink,1.0,0.3333,dataset,fallback,NO
960255890,Golden Road Wolf Pup Session IPA - 15-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
275494131-2,Goose Island 312 Lemonade Shandy-15pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.92,dataset,keyword,NO
330743121-2,Goose Island 312 Lemonade Shandy-6pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.92,batch_cache,keyword,YES
342766122-2,Goose Island 312 Shandy Variety-12pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.3548,dataset,fallback,NO
121468901-3,Goose Island 312 Urban Wheat-1/2 Keg,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
121468903-3,Goose Island 312 Urban Wheat-1/6 Keg,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
121468127-2,Goose Island 312 Urban Wheat-12pk-12oz Btls,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
121468131-2,Goose Island 312 Urban Wheat-15pk-12oz Cans,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
121468126-2,Goose Island 312 Urban Wheat-6pk-12oz Btls,Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
0073692011926,Goose Island Beer Co. So-Lo 98 Calorie IPA,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
11723268194,Goose Island Beer Co. Tropical Hug Imperial IPA Can,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
960547270,Goose Island Beer Hug IPA Mixed Twelver Cans - 12-12 Fl. Oz.,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
342773122-2,Goose Island Beer Hug Mixed Pack-12pk-12oz Cans,Beer,Classic Lager,1.0,0.3333,dataset,fallback,NO
cb12351b-e5d2-5244-8fef-8fa85f700570,Goose Island Big Juicy Beer Hug Imperial Ipa (6 x 12 fl oz),Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126241188-1,Goose Island Big Juicy Beer Hug-19oz Can,Beer,Light Lager,1.0,0.2857,dataset,fallback,NO
2126241189-2,Goose Island Big Juicy Beer Hug-6pk-12oz Cans,Beer,Classic Lager,1.0,0.2979,dataset,fallback,NO
2126256553-1,Goose Island Big Mango Beer Hug-19oz cans,Beer,Classic Lager,1.0,0.3556,dataset,fallback,NO
2126256554-2,Goose Island Big Mango Beer Hug-6pk-12oz Cans,Beer,Classic Lager,1.0,0.3404,dataset,fallback,NO
2126252530-2,Goose Island Boss Berry-12pk-12oz Cans,Hard Beverage,Flavored Hard Beverages,1.0,0.4074,dataset,fallback,NO
2126235947-1,Goose Island Bourbon County Backyard Stout 2023-16.9oz Btl,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
2126235946-1,Goose Island Bourbon County Bananas Foster Stout 2023-16.9oz Btl,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
P73692021347,Goose Island Bourbon County Brand Angel's Envy Reserve Stout 16.9z bottle,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
242278162-1,"Goose Island Bourbon County Brand Blanton's Stout, 2021-16.9oz Btl",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
86763632,Goose Island Bourbon County Brand Chocolate Praline Stout 16.9 fl oz,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
351959162-1,"Goose Island Bourbon County Brand Coffee Stout, 2022-16.9oz Btl",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
242279162-1,"Goose Island Bourbon County Brand Fourteen Stout, 2021-16.9oz Btl",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
351958162-1,"Goose Island Bourbon County Brand Sir Isaac's Stout, 2022-16.9oz Btl",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
190254171-1,"Goose Island Bourbon County Brand Stout, 2017-16.9oz Btl",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
270749162-1,"Goose Island Bourbon County Brand Stout, 2020-16.9oz Btl",Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
106001162-1,"Goose Island Bourbon County Brand Stout, 2021-16.9oz Btl",Beer,Craft Beer,1.0,0.92,batch_cache,keyword,YES
137589903-3,Goose Island Bourbon County Brand Stout-1/6 Keg,Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
242281162-1,"Goose Island Bourbon County Cherry Wood Stout, 2021-16.9oz Btl",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
242283162-1,"Goose Island Bourbon County Classic Cola Stout, 2021-16.9oz Btl",Beer,Craft Beer,1.0,0.92,dataset,keyword,NO
