product_name,predicted_sub_category,category,source,confidence,sub_confidence,timestamp,corrected
Golden Road Mango Cart Beer 6 pk / 12 fl oz,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:19,False
Busch American Lager Beer (25 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:26,False
"Budweiser Beer, 12 Pack 16 fl. oz. Aluminum Cans, 5% ABV, Domestic Lager",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:04,False
Devils Backbone O'Fest Lager-1/2 Keg,Variety Packs,Beer,keyword,0.9,0.409090909090909,2026-05-22T11:10:21,False
Angry Orchard Hard Cider Fall Variety Pack-12pk-12oz Cans,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:40,False
Corona Beer Bottle Bluetooth Beer Bottle Speaker Bluetooth Bottle Speaker Portable Speaker Portable Travel,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:09:22,False
"Corona Premier Mexican Lager Beer, 12 pk 12 fl oz Bottles, 4.0% ABV",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.3714285714285714,2026-05-22T11:09:58,False
"Budweiser Lager Beer 32 fl oz 1 Glass Bottle, Domestic Lager, 5% ABV",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:14,False
Coors Light American Style Lager Cans,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Bud Light Beer Bottle - 18 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:49,False
Bud Ice Premium Lager Bottle,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Bud Light NEXT Zero Carbs American Lager Beer in Cans - 12 - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:01,False
Coors Light American Lager Beer (12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Golden Road Ride On Imperial IPA-19oz cans,Classic Lager,Beer,keyword,0.9,0.3137254901960784,2026-05-22T11:12:33,False
Bud Light American Lager Beer (8 x 16 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
"Golden Road Wheat Ale Mango Cart Beer 25 fl oz 1 Tall Can, 4% ABV",Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:46,False
Corona Familiar Import Mexican Lager Can,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:49,False
"Corona Extra Mexican Lager Beer, 24 fl oz Can, 4.6% ABV",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:34,False
Budweiser Lager Beer Keg - 15.5 Gallon,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:14,False
Coors Light Lager Beer (12 x 16 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:53,False
Cisco Whales Tale Pale Ale-6pk-12oz Btls,Classic Lager,Beer,keyword,0.9,0.3404255319148936,2026-05-22T10:57:43,False
Corona Sunbrew Citrus Cerveza Fruit Beer (24 fl oz),Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.3636363636363636,2026-05-22T11:10:03,False
Bud Light Beer Cans,Craft Beer,Beer,keyword,0.9,0.6086956521739131,2026-05-22T10:56:49,False
Chelada Budweiser Original American Chelada Beer 25 fl oz 1 Aluminum Can 5% ABV,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:26,False
Lemon Lime Beats 6-pack (Non-Alcoholic Beer),Variety Packs,Beer,keyword,0.9,0.3157894736842105,2026-05-22T10:56:43,False
"Budweiser Beer, 15 Pack Beer, 12 fl oz Aluminum Cans, 5 % ABV, Domestic Lager",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:04,False
Coors Light American Style Light Lager Beer 4.2% ABV Cans - 18-16 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Budweiser Select 4.3% ABV Light Beer In Bottles - 6-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:16,False
Heineken® 0.0% Alcohol Free Cold Pressed Lime Flavored Brew,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.2337662337662337,2026-05-22T10:56:43,False
"Budweiser Beer, 40 fl oz 1 Glass Bottle, Domestic Lager, 5% ABV",Classic Lager,Beer,keyword,0.9,0.3448275862068965,2026-05-22T10:57:04,False
Budweiser Beer In Cans - 20-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:04,False
Budweiser American Lager Beer 20 Pack 12 fl oz Glass Bottles 5% ABV,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Budweiser American Lager Beer-25oz Can,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:04,False
Angry Orchard Crisp Imperial Hard Cider Beer,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:39,False
Bud Light Lime American Lager Beer in Cans - 12 - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:58,False
Coors Light Cold As the Rockies Lager Beer (6 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:49,False
"Beck's Non-Alcoholic Beer (6ct, 12 oz)",Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:47,False
Coors Golden Banquet Lager Beer (6 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:43,False
Budweiser American Lager Beer-12pk-12oz Btls,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Bud Light Lager Beer 30 cans / 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:53,False
Golden Road Fruit Cart Mixer Beer,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:07,False
Budweiser American Style Lager Beer (25 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:04,False
Stella Artois Cidre European Style Hard Cider 6 pk / 12 fl oz,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:43,False
Coors Light American Lager Beer Bottles,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Bud Light American Lager Beer-15-16oz AlmBtls,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Budweiser Beer Bottles - 24 x 12 fl oz,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:04,False
Four Peaks Hazy IPA-12pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.3,2026-05-22T11:11:05,False
"Budweiser Beer, 18 Pack Beer, 12 fl oz Glass Bottles, 5.0% ABV, Domestic Lager",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.25,2026-05-22T10:57:04,False
Budweiser American Lager Beer 24 pk Cans 12 oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Budweiser Select American Light Beer-12pk-12oz Cans,Craft Beer,Beer,keyword,0.9,0.3414634146341463,2026-05-22T10:57:19,False
"Busch American Lager Beer 12 Pack, 12 Fl Oz Cans 12 fl oz",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:26,False
"Bud Ice Cerveza Pack de 12 12 fl. Onz. Botellas, 5.5% Vol.",Craft Beer,Beer,keyword,0.9,0.2153846153846153,2026-05-22T10:56:47,False
Corona Familiar Imported Mexican Lager Bottle,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:49,False
"Bud Ice Beer, 6 Pack, 16 fl. oz. Can, 5.5% ABV",Craft Beer,Beer,keyword,0.9,0.3414634146341463,2026-05-22T10:56:47,False
"Beck's Pilsner Beer, 12 pack 12 fl. oz. Glass Bottles, 5.0% ABV, 4.8% ABV",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.2432432432432432,2026-05-22T10:56:47,False
Bud Light American Lager Beer in Can - 25 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Devils Backbone Vienna Lager-12pk-12oz Btls,Variety Packs,Beer,keyword,0.9,0.4081632653061224,2026-05-22T11:10:23,False
Corona Mexican Lager Beer (18 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:56,False
Bud Light American Lager Beer 7.5oz-12-7.5oz cans,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Elysian Dank Dust India Pale Ale Beer Bottle - 12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:10:31,False
"Angry Orchard Crisp Apple Craft Hard Cider, 6 pack, 12 fl oz Glass Bottles, 5% ABV",Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:39,False
Ghost Train Gulf Coast IPA-6pk-12oz Cans,Classic Lager,Beer,keyword,0.9,0.3404255319148936,2026-05-22T11:12:00,False
"Dos Equis Mexican Lager Beer, 12 Pack, 12 fl oz Bottles",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:10:28,False
Bud Light Platinum American Lager Beer 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:01,False
Four Peaks Rattle On Red Ale-15pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.3265306122448979,2026-05-22T11:11:19,False
Bud Light American Lager Beer-24-10oz Can,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Budweiser Lager Cans (12 oz x 18 ct),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:14,False
Four Peaks 8th Street Ale-6pk-12oz Btls,Variety Packs,Beer,keyword,0.9,0.3478260869565217,2026-05-22T11:10:49,False
Budweiser Select 4.3% ABV Light Beer In Cans - 30-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:16,False
Corona Extra Imported Mexican Lager Beer (12 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
Coors Light American Lager Beer Can,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
"Corona Extra Mexican Lager Beer, 12 pk 12 fl oz Bottles, 4.6% ABV",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
Corona Familiar Mexican Lager Beer (12 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:49,False
"Budweiser American Lager Beer 15 Pack, 16 Fl Oz Aluminum Bottles 16 fl oz",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Corona Extra Import Mexican Lager Bottle,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
Four Peaks 8th St Ale-1/6 Keg,Variety Packs,Beer,keyword,0.9,0.3243243243243243,2026-05-22T11:10:49,False
Cisco Summer Rays Golden Ale-6pk-12oz Btls,Classic Lager,Beer,keyword,0.9,0.3673469387755102,2026-05-22T10:57:38,False
Busch Beer (12 x 12 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:26,False
Four Peaks Peach Golden Ale Bottles - 6-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.2307692307692308,2026-05-22T11:11:14,False
Budweiser Lager Domestic Beer 8 Pack 16 fl oz Aluminum Bottles 5.0% ABV,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.3636363636363636,2026-05-22T10:57:14,False
Corona Premier Mexican Lager Light Beer Bottles 12 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:58,False
Angry Orchard Party Pack Seasonal Variety Hard Cider Cans - 12-12 Fl. Oz.,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:40,False
Estrella Jalisco Mexican Beer 24 pk Bottles 12 oz,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:10:40,False
Corona Citrus Cerveza Sunbrew Import Mexican Beer Can,Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.375,2026-05-22T11:09:27,False
Cisco Whales Tale Pale Ale-12pk-12oz Cans,Classic Lager,Beer,keyword,0.9,0.3829787234042554,2026-05-22T10:57:43,False
White Claw Gluten Free Cranberry Surge Hard Seltzer Can (19.2 fl oz),Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:45,False
Golden Road Big Hazy Wolf IPA-19oz cans,Classic Lager,Beer,keyword,0.9,0.2916666666666667,2026-05-22T11:12:02,False
Coors Banquet Lager Beer (30 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:43,False
Ghost Hawk Lager-4pk-16oz Cans,Classic Lager,Beer,keyword,0.9,0.5405405405405406,2026-05-22T11:11:49,False
Bud Light Lime American Lager Beer in Bottles - 12 - 12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:58,False
Stella Artois Cidre Hard Cider-12pk-12oz Btls,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T10:56:43,False
Golden Road Belgian White Craft Beer 6 pack 12 fl oz Glass Bottles 5% ABV,Craft Beer,Beer,keyword,0.9,1.0,2026-05-22T11:12:00,False
"Corona Sunbrew Citrus Cerveza Mexican Import Beer, 12 Pack 12 fl. oz. Bottles, 4.5% ABV",Non-alcoholic Beer,Non-alcoholic Beer,keyword,0.9,0.2962962962962963,2026-05-22T11:10:03,False
Budweiser Beer Bottle - 40 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:04,False
"Corona Lager Mexican Beer, 1925 (12 x 12 fl oz)",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:56,False
"Busch Light American Lager Beer, 6 pack 16 oz",Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:26,False
Ghost Town Inhume IPA-4pk-16oz Cans,Classic Lager,Beer,keyword,0.9,0.3333333333333332,2026-05-22T11:11:57,False
Michelob ULTRA Superior Light American Lager Beer 32 fl oz Bottle 4.2% ABV,Light Lager,Beer,keyword,0.9,0.625,2026-05-11T13:56:56,False
Budweiser American Lager Beer in Can - 25 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Goose Island Beer Hug Mixed Pack-12pk-12oz Cans,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:59,False
Budweiser Select 4.3% ABV Light Beer In Bottles - 18-12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:16,False
Goose Island Big Juicy Beer Hug-19oz Can,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T11:12:59,False
Budweiser Lager Beer In Cans - 12-10 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:14,False
Coors Light American Light Lager Beer Single Can 24 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:48,False
Angry Orchard Hard Cider Summer Party Pack Variety Beer,Cider,Hard Beverage,keyword,0.9,1.0,2026-05-22T10:56:40,False
Budweiser American Lager Beer 25 Fl Oz Can 25 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Corona Light Mexican Lager Beer (12 x 12 fl oz),Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:56,False
Carlsberg Elephant Strong Beer (11.2 fl oz),Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:26,False
Busch American Lager Beer-12pk-12oz Cans,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:26,False
Four Peaks Sun Day Lime Hard Seltzer-6pk-12oz Cans,Hard Seltzers,Hard Beverage,keyword,0.9,0.4705882352941177,2026-05-22T11:11:19,False
Golden Road Get On Board Hazy IPA-6pk-12oz Cans,Variety Packs,Beer,keyword,0.9,0.2592592592592592,2026-05-22T11:12:11,False
Corona Extra Coronita Mexican Lager Import Beer,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:27,False
"Goose Island Bourbon County Brand Coffee Stout, 2022-16.9oz Btl",Craft Beer,Beer,keyword,0.9,0.2,2026-05-22T11:12:59,False
Corona Extra Lager Mexican Beer Cans Multipack 4.6% ABV - 24-12 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T11:09:33,False
Beck's Pilsner Beer Bottle - 12 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:47,False
Bud Light 4.2% ABV Beer In Cans - 24-10 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:56:48,False
Budweiser American Lager Beer in Cans - 6 - 16 Fl. Oz.,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:57:03,False
Bud Light Mango Beer - 25 Fl. Oz.,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:01,False
Busch Beer Cans,Craft Beer,Beer,keyword,0.9,0.5714285714285715,2026-05-22T10:57:26,False
Bud Light American Lager Beer-12-16ozAlmBtl,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:48,False
Four Peaks Pumpkin Porter-1/6 Keg,Variety Packs,Beer,keyword,0.9,0.3414634146341463,2026-05-22T11:11:19,False
Bud Light American Light Lager Beer 16 fl oz,Light Lager,Beer,keyword,0.9,0.625,2026-05-22T10:56:49,False
"Goose Island Bourbon County Classic Cola Stout, 2021-16.9oz Btl",Light Lager,Beer,keyword,0.9,0.2222222222222223,2026-05-22T11:13:00,False
